,Date,Tag.Number,jday,Who.Collected,Dendryphantini..jumping.spiders.,Thomisidae,Chauliognathus,Cerambycidae,Chrysomelidae,Curculionidae,Lampyridae,Mordellidae,Scarabaeoidea,Diptera,Anthomyiidae,Bombyliidae,Calliphoridae,Conopidae,Cecidomyiidae,Culicidae,Dolichopodidae,Drosophilidae,Empididae,Lonchaeidae,Muscidae,Polleniidae,Syrphidae..total.,Allograpta,Helophilus,Ocyptamus,Orthonevra,Parhelophilus,Parhelophilus.integer,Syrphidae,Syrphini,Syrphus,Toxomerus,Tachinidae,Tipulidae,Ulidiidae,Hemiptera,Aphidinae,Cicadellidae,Miridae,Reduviidae,Hymenoptera,Andrena,Pseudopanurgus,Apis,Ceratina,Melissodes,Triepeolus,Astata,Elampus,Hylaeus,Oxybelus,Halictidae,Agapostemon,Augochloropsis,Augochlora.OR.Augochlorella,Augochlora,Augochlorella,Halictus,Lasioglossum,Symmorphus,Eurytoma,Formicidae,Braconidae,Ichneumonidae,Scolia,Sphex.pensylvanicus,Vespidae.x,Ancistrocerus,Dolichovespula.x,Polistes,Hesperiidae,Limniphilidae,abundance.vacuumed,Cultivar,Species,AscensionNumber,Inflorescence.Type,Flower.Type,False.Sepals,PaniclesPerTransect,TotalPaniclesA,AvgInflorescencesPerPanicle,transects_per_plant,TotalPaniclesB,TotalInflorescences_A,TotalInflorescences_B,TotalInflorescences_AB,Start.Time,End.Time,Rain,Wind,Cloud,Temp..F.,Apis.mellifera..honeybee.,Bombus_affinis,Bombus_auricomus,Bombus_impatiens,Bombus_bimaculatus,Bombus_griseocollis,Bombus_vagans,Celastrina_ladon,Dolichovespula.y,Epargyreus.clarus,Libythean_.carinenta,Pieris_rapae,Polygonia_comma,Sphecius_speciosus,Sphex,Vanessa.atalanta,Vespidae.y,UnknownWasp,Xylocopa,NoSample,Notes,abundance_visual,abundance_vacuum_and_visual
40,7/25/2024,12A,207,E. Braatz,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,14,Candy Apple,Hydrangea paniculata,20012,Dense,Mop-like panicle,4,11.3,NA,NA,0,0,#VALUE!,#VALUE!,NA,14:46,14:51,0,2,35,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,1,15
41,7/25/2024,12E,207,E. Braatz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Invincibelle Mini Mauvette™,Hydrangea arborescens,17031,Dense,Mop,3,5,NA,111.7,4.0192,20.096,0,2244.7232,2244.7232,12:46,12:51,0,1,40,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,0,2
42,7/25/2024,13B,207,E. Braatz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Pinky Winky,Hydrangea paniculata,7045,Dense,Lacy panicle,5,3,NA,91.2,6.792448,20.377344,0,1858.413773,1858.413773,17:54,17:59,0,1,35,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,0,1
43,7/25/2024,19B,207,E. Braatz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,Little Quick Fire,Hydrangea paniculata,14010,Open,Lacy panicle,0,17.3,NA,69.4,16.0768,278.12864,0,19302.12762,19302.12762,16:54,16:59,0,2,40,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,0,8
44,7/25/2024,1A,207,E. Braatz,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Strawberry Shake,Hydrangea paniculata,18031B,Very dense,Mop-like panicle,4,19.6,NA,68.4,16.59537326,325.2693159,0,22248.42121,22248.42121,15:02,15:07,0,1,35,79,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,2,6
45,7/25/2024,3A,207,E. Braatz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Sweet Summer,Hydrangea paniculata,12022,Dense,Mop-like panicle,4,9,NA,361,33.2212,298.9908,0,107935.6788,107935.6788,15:14,15:19,0,1,35,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,0,5
46,7/25/2024,5A,207,E. Braatz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5,Quick Fire,Hydrangea paniculata,5079,Open,Lacy panicle,4,19.3,NA,98.6,56.52,1090.836,0,107556.4296,107556.4296,15:37,15:35,0,1,35,78,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,,,5,10
47,7/25/2024,5B,207,E. Braatz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Dharuma,Hydrangea paniculata,5026,Open,Lacy panicle,4,15.6,NA,5.5,3.627328,56.5863168,0,311.2247424,311.2247424,17:30,17:35,0,1,35,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,0,4
48,7/25/2024,6A,207,E. Braatz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Honey Comb,Hydrangea paniculata,11031,Open,Lacy panicle,4,4,NA,189.5,60.3508,241.4032,0,45745.9064,45745.9064,13:42,13:47,0,1,40,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,0,4
49,7/25/2024,6B,207,E. Braatz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Mega Pearl,Hydrangea paniculata,1128,Half-open,Lacy panicle,4,6.666666667,NA,154.8,4.431168,29.54112,0,4572.965376,4572.965376,17:20,17:25,0,1,35,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,0,2
50,7/25/2024,8A,207,E. Braatz,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Mega Pearl,Hydrangea paniculata,1128,Dense,Mop-like panicle,4,9.6,NA,36.1,33.2212,318.92352,0,11513.13907,11513.13907,13:20,12:25,0,1,40,77,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,3,9
51,7/25/2024,9E,207,E. Braatz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,INCREDIBALL™,Hydrangea arborescens,9090,Dense,Mop,4,0.333,NA,1248,81.3888,27.1024704,0,33823.88306,33823.88306,12:33,12:38,0,1,40,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,0,4
52,7/26/2024,11C,208,E. Braatz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Little Quick Fire,Hydrangea paniculata,14010,Open,Lacy panicle,4,13.66666667,NA,59.7,22.18658788,303.2167011,0,18102.03706,18102.03706,18:19,18:24,0,1,0,81,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,2,3
53,7/26/2024,12C,208,E. Braatz,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Polar Ball,Hydrangea paniculata,13029,Very dense,Mop-like panicle,4,3.666666667,NA,4.5,23.40206932,85.80758752,0,386.1341439,386.1341439,18:26,18:31,0,1,0,81,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,1,6
54,7/26/2024,13C,208,E. Braatz,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,Fire Light,Hydrangea paniculata,18008B,0,0,0,11.3,NA,71.4,35.79998001,404.5397741,0,28884.13987,28884.13987,11:25,11:30,0,1,0,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1 Golden digger wasp,0,7
55,7/26/2024,14C,208,E. Braatz,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,Fire Light,Hydrangea paniculata,18008A,Dense,Mop-like panicle,4,12.3,NA,94.3,34.29278303,421.8012312,0,39775.85611,39775.85611,11:35,11:40,0,1,0,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,0,4
56,7/26/2024,14C,208,E. Braatz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Fire Light,Hydrangea paniculata,18008A,Dense,Mop-like panicle,4,12.3,NA,94.3,34.29278303,421.8012312,0,39775.85611,39775.85611,11:35,11:40,0,1,0,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,0,3
57,7/26/2024,16B,208,E. Braatz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,Dolly,Hydrangea paniculata,1127,Dense,Lacy panicle,4,1.333333333,NA,126.2,11.959632,15.946176,0,2012.407411,2012.407411,9:15,9:20,0,1,0,69,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,2,12
58,7/26/2024,16C,208,E. Braatz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,Quick Fire,Hydrangea paniculata,14001,Open,Lacy panicle,4,Forgot to enter,NA,25.9,32.81799888,#VALUE!,0,#VALUE!,NA,16:55,17:00,0,1,0,81,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,3,4
59,7/26/2024,19D,208,E. Braatz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Puffer Fish,Hydrangea paniculata,2023-030,Half-open,Mop-like panicle,4,11,NA,55.8,9.334897459,102.6838721,0,5729.76006,5729.76006,17:08,17:13,0,2,0,81,3,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,4,6
60,7/26/2024,1C,208,E. Braatz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Angel's Blush,Hydrangea paniculata,98053,0,0,0,10.3,NA,46.2,7.843906893,80.792241,0,3732.601534,3732.601534,11:10,11:15,0,1,30,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,0,4
61,7/26/2024,22B,208,E. Braatz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,Limelight Prime,Hydrangea paniculata,21039,Half-open,Mop-like panicle,4,2.666666667,NA,17.7,7.843906893,20.91708505,0,370.2324053,370.2324053,10:34,10:39,0,1,5,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,0,7
62,7/26/2024,23B,208,E. Braatz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Quick Fire Fabulous,Hydrangea paniculata,No tag,Dense,Mop-like panicle,5,8,NA,60.9,17.64879051,141.1903241,0,8598.490736,8598.490736,8:56,9:01,0,1,0,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,Lots of bracts,0,1
63,7/26/2024,24B,208,E. Braatz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Little Lime Punch,Hydrangea paniculata,21040,Half-open,Mop-like panicle,4,4.666666667,NA,194.2,14.58577728,68.06696064,0,13218.60376,13218.60376,10:10,10:15,0,1,0,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,0,1
64,7/26/2024,26B,208,E. Braatz,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,Berry White,Hydrangea paniculata,21026,Half-open,Mop-like panicle,4,2.333333333,NA,86.42857,23.40206932,54.60482842,0,4719.417236,4719.417236,10:56,11:01,0,1,5,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,0,3
65,7/26/2024,27B,208,E. Braatz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,12,Unknown,Hydrangea paniculata,20012B,Half-open,Mop-like panicle,4,7,NA,15.1,#VALUE!,#VALUE!,0,#VALUE!,NA,9:57,10:02,0,1,0,69,3,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,Weird bracts; tree ,5,17
66,7/26/2024,3D,208,E. Braatz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Vanilla Strawberry,Hydrangea paniculata,10063,Half-open,Mop-like panicle,5,2.333333333,NA,349.6,72.75061579,169.7514368,0,59345.10232,59345.10232,17:16,17:21,0,2,0,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,0,1
67,7/26/2024,4C,208,E. Braatz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Little Lamb,Hydrangea paniculata,4054,Very dense,Mop-like panicle,4,9.666666667,NA,50,38.9116125,376.1455875,0,18807.27937,18807.27937,17:50,17:55,0,1,0,81,1,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,,,4,5
68,7/26/2024,4F,208,E. Braatz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Haas Halo,Hydrangea arborescens,18022,Open,Lacy,3,1,NA,563.4285714,37.33958984,37.33958984,0,21038.19176,21038.19176,18:41,18:46,0,1,0,80,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,1,2
69,7/26/2024,5F,208,E. Braatz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,BELLA ANNA™,Hydrangea arborescens,10067,Half-open,Mop,4,0.66,NA,88,13.62959855,8.995535041,0,791.6070836,791.6070836,18:50,18:55,0,1,0,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,Shaded,0,1
70,7/26/2024,6D,208,E. Braatz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,8,Strawberry Sundae,Hydrangea paniculata,15055,Dense,Mop-like panicle,4,14.6,NA,42.8,47.25791839,689.9656085,0,29530.52804,29530.52804,17:36,17:41,0,2,0,81,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,,,4,12
71,7/26/2024,9B,208,E. Braatz,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Silver Dollar,Hydrangea paniculata,1006,Dense,Mop-like panicle,4,5,NA,41.2,6.792448,33.96224,0,1399.244288,1399.244288,10:45,10:50,0,1,5,73,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,1,6
72,7/29/2024,10C,211,E. Braatz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Fire Light,Hydrangea paniculata,14026,Dense,Mop-like panicle,4,5.666666667,NA,76.5,34.29278303,194.3257705,0,14865.92144,14865.92144,15:53,15:58,0,1,30,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,0,4
73,7/29/2024,11C,211,E. Braatz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,7,Little Quick Fire,Hydrangea paniculata,14010,Open,Lacy panicle,4,12.66666667,NA,59.7,22.18658788,281.0301132,0,16777.49776,16777.49776,16:05,16:10,0,1,30,80,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,2,9
74,7/29/2024,12C,211,E. Braatz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Polar Ball,Hydrangea paniculata,13029,Very dense,Mop-like panicle,4,6,NA,4.5,23.40206932,140.4124159,0,631.8558718,631.8558718,16:17,16:22,0,1,30,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,0,3
75,7/29/2024,13C,211,E. Braatz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,7,Fire Light,Hydrangea paniculata,18008B,0,0,0,9.333333333,NA,71.4,35.79998001,334.1331468,0,23857.10668,23857.10668,14:53,14:58,0,1,65,78,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,2,9
76,7/29/2024,14C,211,E. Braatz,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,13,Fire Light,Hydrangea paniculata,18008A,Dense,Mop-like panicle,4,17.33333333,NA,94.3,34.29278303,594.4082391,0,56052.69695,56052.69695,15:09,15:14,0,1,65,78,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,3,16
77,7/29/2024,1C,211,E. Braatz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Angel's Blush,Hydrangea paniculata,98053,0,0,0,1.333333333,NA,46.2,7.843906893,10.45854252,0,483.1846646,483.1846646,14:35,14:40,1,1,65,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,"Very light sprinkle--sunny, but rained a bit",0,2
78,7/29/2024,2C,211,E. Braatz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Pinky Winky,Hydrangea paniculata,14022,Half-open,Mop-like panicle,4,7,NA,47.1,22.18658788,155.3061152,0,7314.918026,7314.918026,16:49,16:54,0,1,30,80,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,3,8
79,7/29/2024,2C,211,E. Braatz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Pinky Winky,Hydrangea paniculata,14022,Half-open,Mop-like panicle,4,7,NA,47.1,22.18658788,155.3061152,0,7314.918026,7314.918026,16:49,16:54,0,1,30,80,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,3,8
